date_week,t,trend,season_sin,season_cos,event_1,event_2,x1,x2,x3,x4,x5,x1_adstock_true,x2_adstock_true,x3_adstock_true,x4_adstock_true,x5_adstock_true,x1_contribution_true,x2_contribution_true,x3_contribution_true,x4_contribution_true,x5_contribution_true,baseline_true,media_total_true,y_true,noise,y
2016-03-14,10,0.019267822736030827,0.9350162426854148,0.35460488704253557,0.0,0.0,67.50661976009108,36.489488269271256,87.83169982392624,25.313213874911153,32.12837207485006,39.924283119547034,20.364048028949473,69.72313853806259,30.96670635757065,75.3377775970497,79.84856623909407,30.54607204342421,83.6677662456751,55.74007144362717,75.3377775970497,129.4393863992183,325.14025356887026,454.5796399680886,-21.025074579413236,433.55456538867537
2016-03-21,11,0.02119460500963391,0.970941817426052,0.23931566428755804,0.0,0.0,71.24754149460121,34.379574645975104,74.30299378410854,14.166330164127746,33.999341280678806,45.12985740818209,20.298440566774786,83.10781657445396,24.216348309646538,74.31549288798584,90.25971481636418,30.44766085016218,99.72937988934476,43.58942695736377,74.31549288798584,130.59691071356067,338.3416754012207,468.9385861147814,-3.259349735277404,465.679236379504
2016-03-28,12,0.023121387283236993,0.992708874098054,0.120536680255323,0.0,0.0,232.61042231554978,121.91507933175969,135.61273820338107,15.103195485707227,146.98714924363532,55.76848671023783,32.636143878467216,94.41859869358258,16.7764257227217,56.789715682191684,111.53697342047566,48.95421581770083,113.30231843229909,30.197566300899062,56.789715682191684,131.60547137874298,360.78078965356633,492.38626103230933,-8.759221271029185,483.6270397612802
2016-04-04,13,0.025048169556840076,1.0,-1.6081226496766364e-16,0.0,0.0,113.67300554612524,32.62258890722846,86.12613791351737,14.020799176165024,69.87970605611642,67.23725234842726,54.93132015597692,96.16351517269098,14.781163751053382,47.43884140923677,134.47450469685452,82.39698023396538,115.39621820722917,26.606094751896087,47.43884140923677,132.4508670520231,406.31263929918197,538.763506351205,16.46853984857939,555.2320461997845
2016-04-11,14,0.02697495183044316,0.992708874098054,-0.12053668025532288,0.0,0.0,69.61446531175433,41.58097868440491,66.4475133772344,19.82105569383585,54.52777981227078,82.74001192628093,72.5480009315662,91.69182176289023,15.427145249690117,64.21646770449564,165.48002385256186,108.82200139734928,110.03018611546827,27.768861449442213,64.21646770449564,133.12127570365655,476.3175405193173,609.4388162229739,6.542493085416515,615.9813093083903
2016-04-18,15,0.028901734104046242,0.9709418174260521,-0.2393156642875575,0.0,0.0,52.887876731616586,38.91510529730548,46.84443081941404,15.87182652936545,21.759790821621568,111.8171502434568,56.57293744756387,89.24027826540731,17.789924557811393,85.7044856011559,223.6343004869136,84.85940617134581,107.08833391848877,32.021864204060506,85.7044856011559,133.60742700871083,533.3083903819645,666.9158173906753,-1.9228042438951019,664.9930131467802
2016-04-25,16,0.030828516377649325,0.9350162426854148,-0.35460488704253545,0.0,0.0,57.99917026343023,30.539761165704,31.033402690282962,200.86244378630596,195.73675332287587,134.94707510273062,41.54332300751284,90.8685577565154,54.41283418633534,79.85994899920763,269.89415020546124,62.31498451126926,109.04226930781847,97.94310153540361,79.85994899920763,133.90273752927789,619.0544545591601,752.957192088438,-2.420450556689887,750.5367415317481
2016-05-02,17,0.03275529865125241,0.8854560256532099,-0.4647231720437685,0.0,0.0,159.66556494414218,23.327186013947184,24.300061912224308,38.28743120330985,78.03488175405627,121.60413887189272,36.8341928714183,93.91762914376623,128.3415775900956,65.80015314982373,243.20827774378543,55.25128930712745,112.70115497251948,231.01483966217208,65.80015314982373,134.00340671582364,707.9757148354281,841.9791215512518,-15.223797012276126,826.7553245389756
2016-05-09,18,0.03468208092485549,0.8229838658936565,-0.5680647467311557,0.0,0.0,63.16445502183493,33.39849401559627,81.72090513772338,30.881033203700795,31.64716096742074,89.54603219748802,31.38229524732422,93.39097926653668,69.75594769392099,79.48606532436685,179.09206439497603,47.07344287098633,112.069175119844,125.56070584905778,79.48606532436685,133.90847232775823,543.2814535592311,677.1899258869893,-5.48997662783119,671.6999492591581
2016-05-16,19,0.036608863198458574,0.7485107481711013,-0.663122658240795,0.0,0.0,61.88921310441903,23.824586668711305,66.43240497108262,22.97484423402384,22.384780396483258,74.21033010728056,28.16298117246017,84.62944041917456,32.265613571910016,103.00047656139691,148.4206602145611,42.24447175869025,101.55532850300946,58.07810442943803,103.00047656139691,133.61982446507025,453.2990414670958,586.918865932166,13.491470900732265,600.4103368328982
2016-05-23,20,0.038535645472061654,0.6631226582407952,-0.7485107481711012,0.0,0.0,64.31861025870506,19.689705820746994,52.457877836060504,33.05162430624744,17.02456617757168,83.14474768996169,28.024107726327962,69.23361681012068,26.78680876867427,87.15425316781497,166.28949537992338,42.03616158949194,83.08034017214482,48.21625578361369,87.15425316781497,133.14217800641325,426.7765060929888,559.9186840994021,-12.407428988325897,547.5112551110761
2016-05-30,21,0.04046242774566474,0.5680647467311558,-0.8229838658936564,0.0,0.0,225.13049734266306,40.1019087760596,52.95449702296937,31.880345826973475,27.06478676814505,93.8777427539916,25.77739450309832,54.30399059277998,30.73746991534932,50.36808442607205,187.7554855079832,38.66609175464748,65.16478871133597,55.32744584762877,50.36808442607205,132.48300385555777,397.2818962476675,529.7649001032253,-13.422964800370696,516.3419353028546
2016-06-06,22,0.04238921001926782,0.46472317204376906,-0.8854560256532096,0.0,0.0,121.86299878587482,55.96679240155638,69.06274180849903,11.334278448923328,226.7806301281808,87.43921722746622,27.598315967419285,46.6206181629819,27.848538502771316,30.212100951654286,174.87843445493243,41.39747395112893,55.944741795578274,50.12736930498837,30.212100951654286,131.6524199987913,352.5601204582823,484.2125404570736,0.0397506256130302,484.2522910826866
2016-06-13,23,0.04431599229287091,0.35460488704253584,-0.9350162426854147,0.0,0.0,137.73095631550308,37.04295199796708,41.060762445704874,6.59833651225292,86.69869554391578,84.71843641312674,38.221203741620265,48.39323257315524,14.751227392051243,36.64008510842048,169.43687282625348,57.3318056124304,58.071879087786286,26.552209305692237,36.64008510842048,130.6630439618946,348.0328519405829,478.69589590247745,5.900568898177304,484.59646480065476
2016-06-20,24,0.046242774566473986,0.23931566428755768,-0.970941817426052,0.0,0.0,124.85102732022199,40.636701262226254,44.609041504029136,13.268089600276497,100.05834107305043,108.5940253359864,45.47331869612246,54.962511564156586,9.148336586614779,76.98594539682266,217.1880506719728,68.20997804418369,65.9550138769879,16.467005855906603,76.98594539682266,129.52980881820355,444.8059938458737,574.3358026640772,-2.4886120963851117,571.847190567692
2016-06-27,25,0.04816955684007707,0.12053668025532308,-0.992708874098054,0.0,1.0,60.61333892216804,20.20862867736502,51.56805795564095,34.22453239167465,44.480222448870556,138.73194964185012,41.870225072335614,59.10857343534795,16.167531753491694,119.66989485068125,277.46389928370024,62.80533760850342,70.93028812241754,29.10155715628505,119.66989485068125,116.26974543077358,559.9709770215875,676.2407224523611,6.987006355339176,683.2277288077003
2016-07-04,26,0.05009633911368015,-3.216245299353273e-16,-1.0,0.0,0.0,32.12496423540689,68.09788220161953,53.645576361198636,29.13565587412948,149.6660942211591,143.7371235677333,36.57134402773351,58.91003659344125,28.666655702043503,116.83434591159725,287.4742471354666,54.85701604160026,70.69204391212949,51.599980263678304,116.83434591159725,126.90173410404624,581.4576332644718,708.3593673685181,-6.240812450637073,702.1185549178809
2016-07-11,27,0.05202312138728324,-0.12053668025532283,-0.992708874098054,0.0,0.0,50.80673827281149,37.149320117628505,56.744016535392944,36.44219922271119,91.81418354402537,129.1620949753532,38.05687676148352,56.940434035397665,31.525337325950705,94.46388795079311,258.3241899507064,57.085315142225284,68.32852084247719,56.74560718671127,94.46388795079311,125.44622926649555,534.9475210729132,660.3937503394088,-4.129060516191836,656.2646898232169
2016-07-18,28,0.05394990366088632,-0.23931566428755743,-0.9709418174260521,0.0,0.0,210.38880522855249,63.17866200929268,30.909972743439656,70.45243084669413,50.868791189866,105.37520755253452,47.785811476474926,54.37314440644882,41.87119160857921,90.5529609955095,210.75041510506904,71.67871721471239,65.24777328773858,75.36814489544258,90.5529609955095,123.92496119900159,513.5980114984721,637.5229726974737,-16.832165322727988,620.6908073747458
2016-07-25,29,0.055876685934489405,-0.3546048870425356,-0.9350162426854148,0.0,0.0,77.8593521430493,65.41535746595122,21.91288293426689,34.93853293127687,19.261676185653936,77.56459139728794,51.307825171412276,51.42885164145674,55.90136677396875,99.13949159938947,155.12918279457588,76.96173775711841,61.71462196974808,100.62246019314375,99.13949159938947,122.36061915842286,493.5674943139756,615.9281134723984,-6.67289443519148,609.255219037207
2016-08-01,30,0.057803468208092484,-0.46472317204376806,-0.8854560256532101,0.0,0.0,32.036910009353925,46.76204971466681,14.240532100171173,19.613940662011302,19.222148722013497,67.3425214497169,56.911409407060006,49.67784866252184,39.07148464725991,87.4628220865799,134.6850428994338,85.36711411059001,59.6134183950262,70.32867236506783,87.4628220865799,120.77652051713972,437.4570698566977,558.2335903738374,7.92998951935445,566.1635798931918
2016-08-08,31,0.05973025048169557,-0.5680647467311556,-0.8229838658936565,0.0,0.0,29.490417456940975,38.297756201304274,22.66078217344468,74.9720886225528,29.61989797334298,87.8519251608376,58.18173458348598,49.58068919988023,34.483862127399405,57.36450318375184,175.7038503216752,87.27260187522896,59.49682703985628,62.07095182931893,57.36450318375184,119.1962707432586,441.9087342498311,561.1050049930898,-6.755946805913039,554.3490581871768
2016-08-15,32,0.06165703275529865,-0.663122658240795,-0.7485107481711013,0.0,0.0,17.823944377924565,47.15420985081577,76.94999600974592,22.98097531315196,18.044663353190295,107.82434601616691,49.865305855769904,48.59931177224997,52.71467830551214,33.34666697881295,215.64869203233383,74.79795878365485,58.31917412669996,94.88642094992186,33.34666697881295,117.64341917973245,476.99891287142344,594.6423320511559,14.508810230557941,609.1511422817139
2016-08-22,33,0.06358381502890173,-0.7485107481711011,-0.6631226582407952,0.0,0.0,26.0215511348284,52.71634531981826,54.10354021249775,36.31438169297879,45.67668777199528,90.69589154879361,44.17344596406872,43.91151263532628,36.282939139801606,24.55933904727524,181.39178309758722,66.26016894610308,52.69381516239154,65.3092904516429,24.55933904727524,116.14111564191178,390.21439670499996,506.3555123469117,5.280333746828739,511.63584609374044
2016-08-29,34,0.06551059730250482,-0.8229838658936564,-0.5680647467311559,0.0,0.0,22.32946579817444,42.31110777690624,193.84751085922318,15.762667917708853,22.22207126967291,55.68820438349194,46.19004239124562,36.10216181682536,29.73686489356529,24.836500626360497,111.37640876698389,69.28506358686843,43.32259418019043,53.526356808417525,24.836500626360497,114.71177284110814,302.34692396882076,417.0586968099289,8.45332027814874,425.51201708807764
2016-09-05,35,0.0674373795761079,-0.8854560256532096,-0.4647231720437691,0.0,0.0,29.16898794251124,48.55771304766566,115.55070184408753,17.622333513996125,186.49651866438427,33.35795768870911,48.12283711664977,29.85184846491345,20.402069923600376,29.15411760254187,66.71591537741821,72.18425567497465,35.82221815789614,36.72372586248068,29.15411760254187,113.37673955679405,240.60023267531156,353.9769722321056,10.057132489259633,364.0341047213652
2016-09-12,36,0.06936416184971098,-0.9350162426854147,-0.3546048870425359,0.0,0.0,144.2430130923736,26.558366485171522,58.54365460745613,30.651621528136587,72.30121981178195,25.353085974883875,45.87018090213867,31.07120497379629,20.06553041847633,41.61718571931192,50.70617194976775,68.80527135320801,37.28544596855555,36.1179547532574,41.61718571931192,112.15598932332503,234.53202974410064,346.68801906742567,-8.425301431587215,338.26271763583844
2016-09-19,37,0.07129094412331406,-0.970941817426052,-0.23931566428755774,0.0,0.0,75.41399828876007,38.91411889677399,48.67032780552081,14.507393270272456,37.286997707948146,25.5634179072058,41.54436015413898,43.23386211615141,24.568126294822452,70.63144167818129,51.1268358144116,62.316540231208464,51.88063453938169,44.22262733068042,70.63144167818129,111.06782917083237,280.17807959386346,391.24590876469586,3.5978680088627883,394.84377677355866
2016-09-26,38,0.07321772639691715,-0.992708874098054,-0.12053668025532357,0.0,0.0,52.79330685377623,34.49768593720372,32.522269268172934,21.142960349837708,37.47889213324268,35.179310167733895,35.81888985627822,65.29408763957548,19.183413081065957,97.76970791765712,70.35862033546779,53.72833478441733,78.35290516749058,34.530143545918726,97.76970791765712,110.12863266749979,334.7397117509515,444.86834441845133,6.417699016157101,451.2860434346084
2016-10-03,39,0.07514450867052024,-1.0,-1.8369701987210297e-16,0.0,0.0,33.95720749195678,24.857540016177417,30.26402509921651,38.25143233792272,18.690635002069136,58.3583152451733,34.71254001135702,90.4518170062144,23.363216519784853,85.11647595872014,116.7166304903466,52.06881001703553,108.54218040745728,42.05378973561274,85.11647595872014,109.35260115606937,404.49788660917227,513.8504877652416,-9.401643099422811,504.4488446658188
2016-10-10,40,0.07707129094412331,-0.992708874098054,0.1205366802553232,0.0,0.0,18.720787793766227,17.314456701928876,26.922130984168035,27.0730603878139,13.357652687317797,80.20847333242416,32.26547316335509,105.59304304233707,32.2707936530241,54.104987422281,160.41694666484833,48.39820974503263,126.71165165080448,58.08742857544338,54.104987422281,108.75155666628564,447.7192240584098,556.4707807246955,-11.252741899501048,545.2180388251944
2016-10-17,41,0.0789980732177264,-0.9709418174260521,0.23931566428755738,0.0,0.0,14.967648356802114,9.513042283937644,52.21200967694765,141.31598606015928,9.520498027394167,77.59947659142274,25.3143470439037,100.19564058604804,52.61551014546225,34.53948819367879,155.1989531828455,37.971520565855556,120.23476870325764,94.70791826183206,34.53948819367879,108.3347695230811,442.65264890746954,550.9874184305506,-0.8595064173468608,550.1279120132037
2016-10-24,42,0.08092485549132948,-0.9350162426854148,0.35460488704253557,0.0,0.0,15.073499630504088,29.626595223913515,75.90442488037637,51.81018683895141,18.100865377503776,57.414904225580614,18.47591780292075,79.21412266351886,98.82938092208255,23.02377408565379,114.82980845116123,27.71387670438113,95.05694719622264,177.8928856597486,23.02377408565379,108.10882316436373,438.5172920971674,546.6261152615311,-6.514845155256014,540.1112701062751
2016-10-31,43,0.08285163776493257,-0.8854560256532101,0.464723172043768,0.0,0.0,119.00660612563412,95.30984065419514,55.281573820790385,18.162697670655454,23.545209505703113,37.956179986441505,20.321080737988655,57.16383821005307,62.992213103828895,15.911814355061896,75.91235997288301,30.481621106982985,68.59660585206369,113.38598358689201,15.911814355061896,108.07751813966765,304.28838487388356,412.3659030135512,-8.831532679304933,403.53437033424626
2016-11-07,44,0.08477842003853564,-0.822983865893657,0.5680647467311548,0.0,0.0,53.94737256730072,51.635235640089334,38.89326856104073,18.036483215022947,36.44498789333639,26.20596519434942,40.96074535050678,42.9691118966123,26.081382491874297,14.476313559290213,52.41193038869884,61.44111802576016,51.56293427593476,46.946488485373735,14.476313559290213,108.24181668958283,226.83878473505771,335.0806014246406,-6.165984722245854,328.9146167023947
2016-11-14,45,0.08670520231213873,-0.7485107481711011,0.6631226582407952,0.0,0.0,22.303281037708697,43.439867262577415,31.39931958927999,10.58321883474272,52.782751883329944,26.957593931115255,63.35253933357341,38.08407095319164,16.842411852020486,18.52319402657452,53.91518786223051,95.02880900036011,45.70088514382997,30.316341333636878,18.52319402657452,108.59982871412052,243.48441736663196,352.08424608075245,-7.346666348396029,344.73757973235644
2016-11-21,46,0.08863198458574181,-0.6631226582407955,0.7485107481711007,0.0,0.0,34.538290085580904,26.801676499796827,66.3984009358078,28.80747232137139,34.6308030052512,43.42573402349442,58.20554635479154,41.20304711353814,15.891484109837082,26.351529316604925,86.85146804698884,87.30831953218731,49.44365653624577,28.60467139770675,26.351529316604925,109.1468393346272,278.5596448297336,387.7064841643608,-2.295196350025754,385.411287814335
2016-11-28,47,0.0905587668593449,-0.5680647467311559,0.8229838658936564,0.0,0.0,64.71106356887998,48.066063464837505,50.30293550467938,46.564297781109666,31.2963446220136,60.233486219144474,43.6410301327711,48.467280713320456,28.617353609834336,35.68491211652793,120.46697243828895,65.46154519915665,58.160736855984545,51.5112364977018,35.68491211652793,109.8753776473324,331.2854031076599,441.1607807549923,-3.8488304600226315,437.3119502949697
2016-12-05,48,0.09248554913294797,-0.4647231720437684,0.88545602565321,1.0,0.0,55.09268357396029,27.318574430401956,46.33346866081788,13.217064210191872,37.079848542592735,56.69102036002924,37.06611709856565,53.38939573220684,35.81928493650043,40.7206998964974,113.38204072005848,55.59917564784847,64.0672748786482,64.47471288570078,40.7206998964974,130.77532566594857,338.2439040287534,469.01922969470195,-5.872810041232527,463.1464196534694
2016-12-12,49,0.09441233140655106,-0.35460488704253595,0.9350162426854147,1.0,0.0,31.150888005222047,9.202507247451862,53.72538678201647,118.85659491299077,27.677794459614375,44.257034092470526,36.23474356787617,52.368126579667354,41.71659070464777,38.3357680070574,88.51406818494105,54.35211535181426,62.84175189560082,75.08986326836599,38.3357680070574,131.834065864695,319.13356670777955,450.96763257247454,-9.709984914701641,441.2576476577729
2016-12-19,50,0.09633911368015415,-0.2393156642875578,0.970941817426052,1.0,0.0,253.71459720550362,35.61038289813302,52.306314664498885,36.63774768041343,49.77572892327416,43.327820416055665,28.29541479471997,48.691363945625874,79.88338554051352,34.85164231327843,86.65564083211133,42.443122192079954,58.42963673475104,143.79009397292432,34.85164231327843,133.03666517023578,366.17013604514506,499.20680121538084,1.1655098604323784,500.37231107581323
2016-12-26,51,0.09826589595375723,-0.12053668025532363,0.992708874098054,0.0,0.0,93.56989637216056,52.327054360701254,46.05685753562547,21.650753466637838,196.33109466838374,51.693689964515436,23.222798937819373,47.59906873889761,50.15338820137629,35.4429414583201,103.38737992903087,34.83419840672906,57.11888248667713,90.27609876247732,35.4429414583201,114.36609271951542,321.0595010432345,435.42559376274994,-5.005886353632139,430.4197074091178
2017-01-02,52,0.1001926782273603,6.432490598706546e-16,1.0,0.0,0.0,67.95085851979695,33.25544766447919,70.695616813123,18.11894742859854,71.58733470641585,66.21396890680072,32.87939109951838,49.390216623180336,24.83855302501538,47.054069476076066,132.42793781360143,49.319086649277565,59.268259947816404,44.70939544502768,47.054069476076066,115.8034682080925,332.77874933179913,448.58221753989164,0.19024755340570182,448.77246509329734
2017-01-09,53,0.10211946050096339,0.12053668025532314,0.992708874098054,0.0,0.0,36.81196734028197,20.11579676637637,48.53786691789196,20.10462595436197,35.14319582049784,97.6041974685954,40.65906176658787,50.91358231360273,19.411569454199164,80.08661555142704,195.2083949371908,60.9885926498818,61.09629877632327,34.940825017558495,80.08661555142704,117.3283372074929,432.32072693238143,549.6490641398743,-1.9108718006919778,547.7381923391823
2017-01-16,54,0.10404624277456648,0.23931566428755732,0.9709418174260521,0.0,0.0,24.28635857261493,13.297073237028314,46.609186860061335,69.98252543051518,188.27240077678832,126.31281437111475,33.92886409707686,51.19276525127433,29.892354169564832,107.84735707593907,252.6256287422295,50.893296145615295,61.431318301529195,53.8062375052167,107.84735707593907,118.91896943683658,526.6038377705298,645.5228072073664,2.7996513820085465,648.322458589375
2017-01-23,55,0.10597302504816955,0.3546048870425355,0.9350162426854148,0.0,0.0,28.692669321658222,58.894436647906595,26.226530886513782,35.823397504683975,81.08047467909964,114.08599323866005,24.505872441828863,51.465334130802695,52.37695698940833,98.84507791466747,228.1719864773201,36.75880866274329,61.75840095696323,94.27852258093499,98.84507791466747,120.55267563926499,519.8127965926291,640.365472231894,18.645588321039245,659.0110605529333
2017-01-30,56,0.10789980732177264,0.46472317204376795,0.8854560256532102,0.0,0.0,20.161655187836967,52.3776809592151,62.72068606046247,32.12004295703085,48.544918438539,77.04305825380911,28.33959198693471,52.4419709291988,41.9002065570122,94.69886546517013,154.08611650761821,42.50938798040207,62.93036511503856,75.42037180262196,94.69886546517013,122.20613844239786,429.6451068708509,551.8512453132488,-5.189922697920334,546.6613226153285
2017-02-06,57,0.10982658959537572,0.5680647467311555,0.8229838658936566,0.0,0.0,15.501201712904649,17.91448080017918,37.61375430481135,25.02425131639906,35.835082913163916,47.831049532736166,43.123179525578,53.700496650059435,31.758470920863836,107.47352947193049,95.66209906547233,64.68476928836701,64.44059598007132,57.16524765755491,107.47352947193049,123.8557523781287,389.426241463396,513.2819938415247,13.866388111689552,527.1483819532142
2017-02-13,58,0.11175337186897881,0.6631226582407952,0.7485107481711011,0.0,0.0,14.57037565768896,25.014079987352922,36.79023533278766,32.498588670649035,54.452244054086634,32.54811886425372,42.93560646233327,53.582614940431874,28.094153183709402,92.79319543792835,65.09623772850745,64.4034096934999,64.29913792851825,50.56947573067693,92.79319543792835,125.47796810350455,337.16145651913087,462.63942462263543,-12.351057218841275,450.28836740379415
2017-02-20,59,0.11368015414258188,0.7485107481711007,0.6631226582407956,0.0,0.0,132.67297406065057,22.833189410201054,56.237062868297905,19.48305255791829,114.7606935604218,25.77178394103991,29.733594758477512,50.730410332762276,28.314031152797135,63.36404342233124,51.54356788207982,44.60039213771627,60.87649239931473,50.965256075034844,63.36404342233124,127.04963580317491,271.3497519164769,398.3993877196518,-15.737449750431223,382.6619379692206
2017-02-27,60,0.11560693641618497,0.8229838658936558,0.5680647467311567,0.0,0.0,139.06035572253617,7.433104173933386,77.42121080585247,25.143814711189883,77.25846399478027,22.902447025671016,23.24203365613359,46.7098447947005,23.3434171340701,53.07665362381488,45.80489405134203,34.863050484200386,56.0518137536406,42.01815084132618,53.07665362381488,128.54834276582827,231.81456275432407,360.36290552015237,-3.7599025519520364,356.6030029682003
2017-03-06,61,0.11753371868978806,0.8854560256532099,0.46472317204376845,0.0,0.0,77.40295776286689,31.73848600386536,71.09197020278314,19.101288480299356,39.79549051676153,28.823112769453424,19.875106872031708,44.457766199553625,22.819852833503433,65.75049375455542,57.64622553890685,29.812660308047562,53.349319439464345,41.07573510030618,65.75049375455542,129.9527402119921,247.6344341412804,377.58717435327253,25.35287563020023,402.94004998347276
2017-03-13,62,0.11946050096339114,0.9350162426854147,0.354604887042536,0.0,0.0,37.50795194367057,24.12311805489803,88.07291568599105,24.575956967234365,33.27809783832406,54.25542862753946,18.372293323915613,44.42021639985272,21.45557584312715,79.88751681887692,108.51085725507892,27.55843998587342,53.30425967982326,38.62003651762887,79.88751681887692,131.2428546073108,307.88111025728136,439.12396486459215,4.531471794969185,443.65543665956136
2017-03-20,63,0.12138728323699421,0.970941817426052,0.23931566428755785,0.0,0.0,79.61387128595655,65.8155240139438,96.42487296497079,46.451698518665566,36.48533317625335,89.36620396889512,25.057081189396516,45.74991957988337,27.927683324297547,72.21014251512284,178.73240793779024,37.585621784094776,54.89990349586004,50.26982998373558,72.21014251512284,132.40037892165316,393.6979057166035,526.0982846382567,-14.190721700967527,511.9075629372892
2017-03-27,64,0.1233140655105973,0.9927088740980539,0.12053668025532369,0.0,0.0,43.40544187678016,30.954556570502902,101.06285412823689,31.94625971900863,31.032063468627037,101.98870382431924,35.580655442231325,49.76431514052693,38.78705211116226,52.028891260403945,203.9774076486385,53.37098316334699,59.717178168632316,69.81669380009207,52.028891260403945,133.40893958683546,438.91115404111383,572.3200936279493,2.787300652284674,575.107394280234
2017-04-03,65,0.1252408477842004,1.0,3.061616997868383e-16,0.0,0.0,35.901957108132855,11.592741602825734,59.6054158152876,12.366491797904896,23.897284219856562,85.75152264099181,43.75996687078329,57.67903436077144,30.845656308840923,38.94059916063209,171.50304528198362,65.63995030617494,69.21484123292572,55.52218135591366,38.94059916063209,134.25433526011562,400.82061733763004,535.0749525977457,-7.8345310006092035,527.2404215971364
